"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.159363104E1,-1.440000087E-1,9.685950279E0,1.750950098E0
1.159489104E1,-1.469999999E-1,9.672000885E0,1.767000079E0
1.159615104E1,-8.895000070E-2,9.685950279E0,1.762950063E0
1.159741104E1,-8.205000311E-2,9.694050789E0,1.771950126E0
1.159867127E1,-8.400000632E-2,9.648000717E0,1.783950090E0
1.159993127E1,-6.300000101E-2,9.603000641E0,1.825050116E0
1.160119127E1,-3.405000269E-2,9.648000717E0,1.803000093E0
1.160245127E1,-1.050000079E-3,9.616950035E0,1.861050129E0
1.160371127E1,-6.300000101E-2,9.655050278E0,1.839000106E0
1.160497127E1,-5.805000290E-2,9.673950195E0,1.834050059E0
1.160623127E1,-3.405000269E-2,9.648000717E0,1.887000084E0
1.160749135E1,-3.900000080E-2,9.640950203E0,1.930050135E0
1.160875137E1,-1.695000008E-2,9.588000298E0,1.959000111E0
1.161001137E1,-3.900000080E-2,9.600000381E0,2.005050182E0
1.161127137E1,-4.395000264E-2,9.622050285E0,1.990050077E0
1.161253137E1,-5.805000290E-2,9.616950035E0,2.032950163E0
1.161379160E1,-4.395000264E-2,9.559950829E0,2.031000137E0
1.161505160E1,-6.000000238E-2,9.598050117E0,2.056950092E0
1.161631160E1,-2.209500074E-1,9.673950195E0,1.947000146E0
1.161757137E1,-3.739500046E-1,9.756000519E0,1.981050134E0
1.161883158E1,-3.499500155E-1,9.744000435E0,2.284950018E0
1.162009158E1,-3.019500077E-1,9.715050697E0,2.316000223E0
1.162135158E1,-2.140500098E-1,9.555000305E0,2.164950132E0
1.162261165E1,-1.660500020E-1,9.460950851E0,2.035950184E0
1.162387158E1,-1.390500069E-1,9.379950523E0,1.987950087E0
1.162513158E1,-1.150500029E-1,9.457050323E0,2.040000200E0
1.162639165E1,-1.800000072E-1,9.567000389E0,2.107050180E0
1.162765166E1,-2.710500062E-1,9.676950455E0,2.152950048E0
1.162891166E1,-2.809500098E-1,9.732000351E0,2.187000036E0
1.163017166E1,-3.090000153E-1,9.763050079E0,2.187000036E0
1.163143188E1,-3.070500195E-1,9.700950623E0,2.158050060E0
1.163269189E1,-3.139500022E-1,9.694050789E0,2.088000059E0
1.163395189E1,-2.830500007E-1,9.664950371E0,2.074050188E0
1.163521189E1,-2.500500083E-1,9.631050110E0,2.107050180E0
1.163647189E1,-3.120000064E-1,9.619050026E0,2.092950106E0
1.163773196E1,-2.929500043E-1,9.591000557E0,2.131050110E0
1.163899195E1,-3.430500031E-1,9.643050194E0,2.042999983E0
1.164025195E1,-3.210000098E-1,9.634050369E0,2.028000116E0
1.164151195E1,-3.240000010E-1,9.592950821E0,2.005050182E0
1.164277195E1,-3.670500219E-1,9.612000465E0,1.969050050E0
1.164403195E1,-3.210000098E-1,9.694050789E0,1.996950150E0
1.164529195E1,-3.480000198E-1,9.598050117E0,2.020950079E0
1.164655195E1,-3.570000231E-1,9.651000023E0,1.954050064E0
1.164781218E1,-3.649500310E-1,9.676950455E0,1.923000097E0
1.164907196E1,-2.929500043E-1,9.612000465E0,1.885050058E0
1.165033219E1,-3.090000153E-1,9.640950203E0,1.945050120E0
1.165159219E1,-2.899500132E-1,9.694050789E0,1.924950123E0
1.165285227E1,-2.639999986E-1,9.636000633E0,1.879950047E0
1.165411227E1,-2.689500153E-1,9.604950905E0,1.875000119E0
1.165537219E1,-2.380500138E-1,9.634050369E0,1.863000035E0
1.165663227E1,-2.590500116E-1,9.682050705E0,1.891950130E0
1.165789227E1,-2.350500077E-1,9.667050362E0,1.873050094E0
1.165915226E1,-1.900500059E-1,9.708000183E0,1.875000119E0
1.166041226E1,-2.179500163E-1,9.628950119E0,1.882050037E0
1.166167248E1,-2.110500038E-1,9.600000381E0,1.935000062E0
1.166293226E1,-2.140500098E-1,9.648000717E0,1.942050099E0
1.166419225E1,-2.419500053E-1,9.667050362E0,1.966050148E0
1.166545249E1,-2.040000111E-1,9.651000023E0,1.942050099E0
1.166671249E1,-1.870500147E-1,9.615000725E0,1.954050064E0
1.166797249E1,-2.280000150E-1,9.631050110E0,1.957050085E0
1.166923249E1,-2.020500153E-1,9.651000023E0,1.978050113E0
1.167049249E1,-1.660500020E-1,9.673950195E0,2.032950163E0
1.167175256E1,-2.140500098E-1,9.684000015E0,1.996950150E0
1.167301249E1,-2.520000041E-1,9.673950195E0,1.915950060E0
1.167427256E1,-2.209500074E-1,9.643050194E0,1.993050098E0
1.167553256E1,-2.569500208E-1,9.691050529E0,2.016000032E0
1.167679256E1,-2.280000150E-1,9.718050003E0,2.044950008E0
1.167805279E1,-2.059500068E-1,9.652950287E0,1.984950066E0
1.167931254E1,-2.329500169E-1,9.615000725E0,1.987950087E0
1.168057277E1,-2.449500114E-1,9.663000107E0,1.948950052E0
1.168183277E1,-2.809500098E-1,9.646050453E0,1.947000146E0
1.168309277E1,-3.090000153E-1,9.655050278E0,1.903950095E0
1.168435277E1,-2.419500053E-1,9.610050201E0,1.918050051E0
1.168561277E1,-2.569500208E-1,9.648000717E0,1.963950038E0
1.168687277E1,-3.019500077E-1,9.640950203E0,1.936950088E0
1.168813277E1,-2.929500043E-1,9.684000015E0,1.969050050E0
1.168939286E1,-3.090000153E-1,9.655050278E0,1.957050085E0
1.169065286E1,-2.659500241E-1,9.663000107E0,1.996950150E0
1.169191286E1,-2.659500241E-1,9.706050873E0,2.044950008E0
1.169317309E1,-2.539499998E-1,9.679050446E0,2.020950079E0
1.169443286E1,-2.500500083E-1,9.655050278E0,1.990050077E0
1.169569286E1,-2.539499998E-1,9.639000893E0,1.975950122E0
1.169695286E1,-2.400000095E-1,9.595050812E0,2.028000116E0
1.169821309E1,-2.380500138E-1,9.663000107E0,2.011950016E0
1.169947308E1,-2.140500098E-1,9.643050194E0,2.011950016E0
1.170073308E1,-2.299500108E-1,9.658050537E0,2.007000208E0
1.170199308E1,-1.900500059E-1,9.667050362E0,2.042999983E0
1.170325308E1,-1.680000126E-1,9.664950371E0,2.067000151E0
1.170451308E1,-2.140500098E-1,9.651000023E0,2.042999983E0
1.170577315E1,-2.280000150E-1,9.640950203E0,2.047950029E0
1.170703316E1,-2.040000111E-1,9.604950905E0,2.031000137E0
1.170829316E1,-1.990500093E-1,9.634050369E0,2.059950113E0
1.170955316E1,-2.179500163E-1,9.600000381E0,2.056950092E0
1.171081316E1,-2.160000056E-1,9.651000023E0,2.040000200E0
1.171207316E1,-2.539499998E-1,9.640950203E0,2.064000130E0
1.171333339E1,-2.539499998E-1,9.658050537E0,2.086050034E0
1.171459339E1,-2.760000229E-1,9.660000801E0,2.086050034E0
1.171585339E1,-2.929500043E-1,9.658050537E0,2.067000151E0
1.171711339E1,-2.760000229E-1,9.651000023E0,2.050050020E0
1.171837339E1,-2.860500216E-1,9.694050789E0,2.038050175E0
1.171963341E1,-2.280000150E-1,9.688950539E0,2.050050020E0
1.172089348E1,-2.260500044E-1,9.679050446E0,2.044950008E0
1.172215348E1,-2.110500038E-1,9.648000717E0,2.011950016E0
1.172341348E1,-2.419500053E-1,9.603000641E0,2.005050182E0
1.172467348E1,-1.660500020E-1,9.588000298E0,2.028000116E0
1.172593348E1,-1.710000038E-1,9.619050026E0,2.019000053E0
1.172719348E1,-1.560000032E-1,9.592950821E0,1.990050077E0
1.172845371E1,-1.440000087E-1,9.622050285E0,1.995000124E0
1.172971371E1,-1.440000087E-1,9.628950119E0,1.959000111E0
1.173097371E1,-1.510500014E-1,9.631050110E0,1.921050072E0
1.173223371E1,-1.350000054E-1,9.607050896E0,1.942050099E0
1.173349371E1,-1.249500066E-1,9.667050362E0,1.963950038E0
1.173475371E1,-9.195000678E-2,9.627000809E0,1.966050148E0
1.173601371E1,-1.369500011E-1,9.634050369E0,1.911000133E0
1.173727379E1,-1.230000034E-1,9.660000801E0,1.851000071E0
1.173853379E1,-1.150500029E-1,9.673950195E0,1.939950109E0
1.173979378E1,-1.080000028E-1,9.679050446E0,1.930050135E0
1.174105378E1,-1.469999999E-1,9.663000107E0,1.942050099E0
1.174231378E1,-1.440000087E-1,9.646050453E0,1.906050086E0
1.174357378E1,-1.110000089E-1,9.628950119E0,1.863000035E0
1.174483401E1,-1.469999999E-1,9.660000801E0,1.855950117E0
1.174609401E1,-1.009500027E-1,9.684000015E0,1.899000049E0
1.174735401E1,-1.489500105E-1,9.658050537E0,1.867950082E0
1.174861401E1,-1.420500129E-1,9.636000633E0,1.837050080E0
1.174987402E1,-1.710000038E-1,9.660000801E0,1.825050116E0
1.175113402E1,-1.440000087E-1,9.598050117E0,1.866000056E0
1.175239409E1,-1.319999993E-1,9.636000633E0,1.902000070E0
1.175365409E1,-1.590000093E-1,9.648000717E0,1.885050058E0
1.175491409E1,-1.489500105E-1,9.604950905E0,1.894050121E0
1.175617409E1,-1.420500129E-1,9.580950737E0,1.942050099E0
1.175743409E1,-1.129500046E-1,9.598050117E0,1.939950109E0
1.175869409E1,-1.110000089E-1,9.646050453E0,1.969050050E0
1.175995407E1,-1.350000054E-1,9.694050789E0,1.999950051E0
1.176121430E1,-1.729500145E-1,9.631050110E0,2.032950163E0
1.176247430E1,-1.990500093E-1,9.639000893E0,2.111999989E0
1.176373430E1,-2.140500098E-1,9.658050537E0,2.078999996E0
1.176499430E1,-2.160000056E-1,9.667050362E0,2.088000059E0
1.176625430E1,-2.449500114E-1,9.697950363E0,2.055000067E0
1.176751430E1,-2.260500044E-1,9.660000801E0,2.122050047E0
1.176877437E1,-2.590500116E-1,9.651000023E0,2.088000059E0
1.177003436E1,-2.809500098E-1,9.664950371E0,2.107050180E0
1.177129436E1,-2.659500241E-1,9.643050194E0,2.134050131E0
1.177255436E1,-2.779500186E-1,9.634050369E0,2.083950043E0
1.177381436E1,-2.569500208E-1,9.685950279E0,2.076000214E0
1.177507436E1,-2.659500241E-1,9.598050117E0,2.080950022E0
1.177633459E1,-3.120000064E-1,9.583050728E0,2.023950100E0
1.177759459E1,-3.120000064E-1,9.667050362E0,2.023950100E0
1.177885459E1,-3.450000286E-1,9.643050194E0,2.040000200E0
1.178011460E1,-3.240000010E-1,9.639000893E0,2.005050182E0
1.178137460E1,-3.210000098E-1,9.634050369E0,1.984950066E0
1.178263460E1,-3.450000286E-1,9.672000885E0,1.972950101E0
1.178389468E1,-3.310500085E-1,9.636000633E0,1.990050077E0
1.178515468E1,-3.499500155E-1,9.660000801E0,2.014050007E0
1.178641468E1,-3.169500232E-1,9.672000885E0,1.993050098E0
1.178767468E1,-2.980500162E-1,9.648000717E0,1.969050050E0
1.178893468E1,-3.499500155E-1,9.639000893E0,1.983000040E0
1.179019466E1,-3.169500232E-1,9.639000893E0,1.981050134E0
1.179145466E1,-3.450000286E-1,9.631050110E0,1.948950052E0
1.179271489E1,-3.889500201E-1,9.643050194E0,1.999950051E0
1.179397489E1,-3.169500232E-1,9.663000107E0,1.995000124E0
1.179523489E1,-3.070500195E-1,9.658050537E0,2.016000032E0
1.179649489E1,-3.190500140E-1,9.664950371E0,1.971000075E0
1.179775489E1,-3.049500287E-1,9.652950287E0,1.996950150E0
1.179901489E1,-2.929500043E-1,9.580950737E0,1.972950101E0
1.180027498E1,-3.289500177E-1,9.627000809E0,2.032950163E0
1.180153498E1,-3.090000153E-1,9.652950287E0,2.035950184E0
1.180279498E1,-2.639999986E-1,9.672000885E0,1.981050134E0
1.180405498E1,-2.740500271E-1,9.703050613E0,1.996950150E0
1.180531498E1,-2.470500171E-1,9.691050529E0,2.056950092E0
1.180657498E1,-2.179500163E-1,9.672000885E0,2.007000208E0
1.180783521E1,-2.280000150E-1,9.670050621E0,2.031000137E0
1.180909521E1,-2.639999986E-1,9.676950455E0,2.080950022E0
1.181035520E1,-2.380500138E-1,9.672000885E0,2.035950184E0
1.181161520E1,-2.860500216E-1,9.643050194E0,2.016000032E0
1.181287520E1,-2.209500074E-1,9.612000465E0,1.999950051E0
1.181413520E1,-1.969500035E-1,9.588000298E0,2.044950008E0
1.181539520E1,-1.830000132E-1,9.670050621E0,1.999950051E0
1.181665527E1,-1.990500093E-1,9.648000717E0,2.019000053E0
1.181791528E1,-2.110500038E-1,9.580950737E0,2.038050175E0
1.181917528E1,-2.089500129E-1,9.652950287E0,2.028000116E0
1.182043528E1,-1.849500090E-1,9.636000633E0,1.981050134E0
1.182169528E1,-1.969500035E-1,9.673950195E0,2.011950016E0
1.182295528E1,-2.140500098E-1,9.636000633E0,1.959000111E0
1.182421551E1,-1.780500114E-1,9.643050194E0,1.993050098E0
1.182547528E1,-1.870500147E-1,9.586050034E0,1.947000146E0
1.182673551E1,-1.710000038E-1,9.628950119E0,1.951950073E0
1.182799551E1,-1.680000126E-1,9.639000893E0,1.936950088E0
1.182925551E1,-1.540500075E-1,9.591000557E0,1.959000111E0
1.183051552E1,-1.319999993E-1,9.627000809E0,1.899000049E0
1.183177560E1,-1.830000132E-1,9.639000893E0,1.948950052E0
1.183303560E1,-1.969500035E-1,9.595050812E0,1.927950144E0
1.183429560E1,-2.089500129E-1,9.646050453E0,1.921050072E0
1.183555560E1,-1.849500090E-1,9.660000801E0,1.897050142E0
1.183681560E1,-1.800000072E-1,9.672000885E0,1.914000034E0
1.183807560E1,-1.990500093E-1,9.634050369E0,1.959000111E0
1.183933583E1,-1.870500147E-1,9.643050194E0,1.954050064E0
1.184059584E1,-1.780500114E-1,9.639000893E0,1.963950038E0
1.184185584E1,-1.390500069E-1,9.616950035E0,1.957050085E0
1.184311584E1,-1.420500129E-1,9.603000641E0,1.914000034E0
1.184437584E1,-1.609500051E-1,9.667050362E0,1.924950123E0
1.184563584E1,-1.469999999E-1,9.670050621E0,1.945050120E0
1.184689584E1,-1.590000093E-1,9.685950279E0,1.957050085E0
1.184815592E1,-1.489500105E-1,9.696000099E0,2.007000208E0
1.184941592E1,-1.009500027E-1,9.663000107E0,1.945050120E0
1.185067590E1,-1.009500027E-1,9.655050278E0,1.921050072E0
1.185193590E1,-1.129500046E-1,9.646050453E0,1.983000040E0
1.185319590E1,-1.060500070E-1,9.651000023E0,1.966050148E0
1.185445590E1,-1.150500029E-1,9.583050728E0,1.924950123E0
1.185571613E1,-1.489500105E-1,9.639000893E0,1.948950052E0
1.185697613E1,-1.350000054E-1,9.586050034E0,1.942050099E0
1.185823590E1,-1.300500035E-1,9.622050285E0,1.957050085E0
1.185949613E1,-1.710000038E-1,9.612000465E0,1.933050036E0
1.186075613E1,-1.900500059E-1,9.634050369E0,1.951950073E0
1.186201613E1,-2.059500068E-1,9.616950035E0,1.983000040E0
1.186327621E1,-1.710000038E-1,9.652950287E0,2.007000208E0
1.186453613E1,-1.729500145E-1,9.639000893E0,2.019000053E0
1.186579621E1,-1.990500093E-1,9.651000023E0,1.981050134E0
1.186705621E1,-2.830500007E-1,9.628950119E0,2.052000046E0
1.186831621E1,-2.620500028E-1,9.720000267E0,2.062050104E0
1.186957621E1,-2.040000111E-1,9.688950539E0,2.052000046E0
1.187083643E1,-1.990500093E-1,9.664950371E0,2.035950184E0
1.187209644E1,-2.449500114E-1,9.694050789E0,2.038050175E0
1.187335644E1,-2.299500108E-1,9.664950371E0,2.031000137E0
1.187461644E1,-2.329500169E-1,9.700950623E0,2.044950008E0
1.187587644E1,-2.209500074E-1,9.673950195E0,2.005050182E0
1.187713644E1,-2.280000150E-1,9.631050110E0,2.052000046E0
1.187839651E1,-2.179500163E-1,9.631050110E0,2.038050175E0
1.187965644E1,-2.280000150E-1,9.640950203E0,2.040000200E0
1.188091650E1,-2.280000150E-1,9.670050621E0,2.032950163E0
1.188217650E1,-1.920000017E-1,9.622050285E0,2.035950184E0
1.188343650E1,-2.160000056E-1,9.628950119E0,2.031000137E0
1.188469650E1,-2.470500171E-1,9.643050194E0,2.005050182E0
1.188595650E1,-2.280000150E-1,9.691050529E0,2.028000116E0
1.188721673E1,-1.680000126E-1,9.651000023E0,2.007000208E0
1.188847673E1,-1.830000132E-1,9.639000893E0,1.948950052E0
1.188973650E1,-1.350000054E-1,9.648000717E0,1.947000146E0
1.189099672E1,-1.420500129E-1,9.636000633E0,1.891950130E0
1.189225672E1,-1.489500105E-1,9.660000801E0,1.890000105E0
1.189351672E1,-9.600000083E-2,9.667050362E0,1.878000140E0
1.189477680E1,-9.405000508E-2,9.658050537E0,1.855950117E0
1.189603672E1,-1.080000028E-1,9.697950363E0,1.807950139E0
1.189729672E1,-1.300500035E-1,9.708000183E0,1.791000128E0
1.189855680E1,-1.300500035E-1,9.658050537E0,1.741050124E0
1.189981680E1,-8.700000495E-2,9.685950279E0,1.798950076E0
1.190107678E1,-6.300000101E-2,9.700950623E0,1.753050089E0
1.190233701E1,-5.805000290E-2,9.663000107E0,1.783950090E0
1.190359678E1,-1.080000028E-1,9.660000801E0,1.734000087E0
1.190485701E1,-7.200000435E-2,9.696000099E0,1.702950120E0
1.190611701E1,-7.005000114E-2,9.679050446E0,1.729050040E0
1.190737701E1,-7.995000482E-2,9.672000885E0,1.698000073E0
1.190863701E1,-5.100000277E-2,9.634050369E0,1.734000087E0
1.190989709E1,-1.129500046E-1,9.640950203E0,1.747950077E0
1.191115701E1,-1.180500090E-1,9.670050621E0,1.765050054E0
1.191241709E1,-1.110000089E-1,9.685950279E0,1.771950126E0
1.191367709E1,-1.249500066E-1,9.631050110E0,1.870050073E0
1.191493709E1,-1.300500035E-1,9.658050537E0,1.831950068E0
1.191619709E1,-1.369500011E-1,9.694050789E0,1.830000043E0
1.191745709E1,-1.540500075E-1,9.652950287E0,1.902000070E0
1.191871709E1,-1.849500090E-1,9.663000107E0,1.963950038E0
1.191997709E1,-1.750500053E-1,9.688950539E0,2.016000032E0
1.192123733E1,-2.209500074E-1,9.627000809E0,2.031000137E0
1.192249734E1,-1.830000132E-1,9.652950287E0,2.062050104E0
1.192375734E1,-2.520000041E-1,9.624000549E0,2.076000214E0
1.192501734E1,-2.520000041E-1,9.592950821E0,2.104950190E0
1.192627741E1,-2.470500171E-1,9.604950905E0,2.143050194E0
1.192753741E1,-2.710500062E-1,9.652950287E0,2.170050144E0
1.192879734E1,-3.090000153E-1,9.598050117E0,2.248950005E0
1.193005741E1,-3.070500195E-1,9.603000641E0,2.203050137E0
1.193131743E1,-3.210000098E-1,9.643050194E0,2.212949991E0
1.193257743E1,-2.689500153E-1,9.663000107E0,2.280000210E0
1.193383766E1,-3.169500232E-1,9.663000107E0,2.236950159E0
1.193509743E1,-3.570000231E-1,9.667050362E0,2.260950089E0
1.193635743E1,-3.570000231E-1,9.660000801E0,2.227050066E0
1.193761766E1,-3.259500265E-1,9.673950195E0,2.200950146E0
1.193887766E1,-3.910500109E-1,9.640950203E0,2.268000126E0
1.194013766E1,-3.409500122E-1,9.652950287E0,2.230050087E0
1.194139766E1,-3.840000033E-1,9.627000809E0,2.251049995E0
1.194265766E1,-3.550500274E-1,9.646050453E0,2.203050137E0
1.194391774E1,-3.619500101E-1,9.631050110E0,2.124000072E0
1.194517774E1,-3.430500031E-1,9.631050110E0,2.083950043E0
1.194643774E1,-3.930000067E-1,9.639000893E0,2.124000072E0
1.194769774E1,-4.170000255E-1,9.663000107E0,2.028000116E0
1.194895774E1,-3.979500234E-1,9.676950455E0,2.038050175E0
1.195021774E1,-3.330000043E-1,9.685950279E0,1.996950150E0
1.195147775E1,-3.570000231E-1,9.646050453E0,1.947000146E0
1.195273798E1,-3.259500265E-1,9.658050537E0,1.948950052E0
1.195399798E1,-3.409500122E-1,9.676950455E0,1.927950144E0
1.195525798E1,-3.379500210E-1,9.660000801E0,1.897050142E0
1.195651798E1,-2.880000174E-1,9.604950905E0,1.875000119E0
1.195777798E1,-2.419500053E-1,9.603000641E0,1.887000084E0
1.195903798E1,-2.230500132E-1,9.627000809E0,1.882050037E0
1.196029798E1,-1.750500053E-1,9.627000809E0,1.914000034E0
1.196155806E1,-1.830000132E-1,9.639000893E0,1.870050073E0
1.196281806E1,-1.489500105E-1,9.604950905E0,1.861050129E0
1.196407806E1,-1.180500090E-1,9.636000633E0,1.890000105E0
1.196533829E1,-9.195000678E-2,9.646050453E0,1.851000071E0
1.196659807E1,-1.230000034E-1,9.667050362E0,1.878000140E0
1.196785806E1,-9.405000508E-2,9.631050110E0,1.873050094E0
1.196911829E1,-9.600000083E-2,9.636000633E0,1.855950117E0
1.197037830E1,-1.039500013E-1,9.624000549E0,1.875000119E0
1.197163829E1,-9.405000508E-2,9.648000717E0,1.914000034E0
1.197289829E1,-8.895000070E-2,9.603000641E0,1.915950060E0
1.197415829E1,-1.249500066E-1,9.643050194E0,1.947000146E0
1.197541829E1,-1.300500035E-1,9.651000023E0,1.954050064E0
1.197667837E1,-9.600000083E-2,9.622050285E0,1.959000111E0
1.197793837E1,-7.995000482E-2,9.634050369E0,1.942050099E0
1.197919837E1,-7.200000435E-2,9.591000557E0,1.906050086E0
1.198045837E1,-1.009500027E-1,9.612000465E0,1.909050107E0
1.198171836E1,-8.400000632E-2,9.655050278E0,1.972950101E0
1.198297836E1,-1.039500013E-1,9.679050446E0,1.966050148E0
1.198423859E1,-1.540500075E-1,9.646050453E0,1.978050113E0
1.198549859E1,-1.270500124E-1,9.643050194E0,1.975950122E0
1.198675859E1,-1.469999999E-1,9.679050446E0,2.016000032E0
1.198801859E1,-1.750500053E-1,9.682050705E0,2.014050007E0
1.198927859E1,-1.900500059E-1,9.634050369E0,2.028000116E0
1.199053859E1,-1.969500035E-1,9.667050362E0,2.023950100E0
1.199179867E1,-2.089500129E-1,9.697950363E0,2.035950184E0
1.199305867E1,-2.089500129E-1,9.694050789E0,2.007000208E0
1.199431867E1,-2.089500129E-1,9.685950279E0,2.050050020E0
1.199557867E1,-1.849500090E-1,9.685950279E0,1.981050134E0
1.199683867E1,-1.990500093E-1,9.672000885E0,2.020950079E0
1.199809867E1,-1.870500147E-1,9.664950371E0,2.031000137E0
1.199935867E1,-1.950000077E-1,9.672000885E0,1.999950051E0
1.200061890E1,-1.590000093E-1,9.685950279E0,1.935000062E0
1.200187892E1,-1.660500020E-1,9.712950706E0,1.945050120E0
1.200313892E1,-1.990500093E-1,9.652950287E0,1.945050120E0
1.200439892E1,-2.160000056E-1,9.646050453E0,1.945050120E0
1.200565892E1,-1.680000126E-1,9.682050705E0,1.885050058E0
1.200691892E1,-1.630500108E-1,9.655050278E0,1.897050142E0
1.200817900E1,-1.920000017E-1,9.715050697E0,1.870050073E0
1.200943900E1,-1.540500075E-1,9.676950455E0,1.843950033E0
1.201069900E1,-1.800000072E-1,9.652950287E0,1.882050037E0
1.201195900E1,-1.920000017E-1,9.682050705E0,1.873050094E0
1.201321900E1,-1.800000072E-1,9.682050705E0,1.819950104E0
1.201447900E1,-1.800000072E-1,9.679050446E0,1.774950027E0
1.201573923E1,-1.750500053E-1,9.679050446E0,1.782000065E0
1.201699923E1,-1.180500090E-1,9.697950363E0,1.783950090E0
1.201825923E1,-1.319999993E-1,9.655050278E0,1.794000030E0
1.201951923E1,-9.195000678E-2,9.643050194E0,1.794000030E0
1.202077923E1,-7.005000114E-2,9.639000893E0,1.779000044E0
1.202203923E1,-9.405000508E-2,9.652950287E0,1.755000114E0
1.202329930E1,-7.200000435E-2,9.670050621E0,1.807950139E0
1.202455930E1,-1.270500124E-1,9.667050362E0,1.834050059E0
1.202581930E1,-9.195000678E-2,9.658050537E0,1.863000035E0
1.202707930E1,-6.300000101E-2,9.672000885E0,1.819950104E0
1.202833930E1,-3.900000080E-2,9.628950119E0,1.899000049E0
1.202959930E1,-4.395000264E-2,9.643050194E0,1.879950047E0
1.203085953E1,-7.005000114E-2,9.651000023E0,1.890000105E0
1.203211953E1,-5.100000277E-2,9.622050285E0,1.887000084E0
1.203337951E1,-1.695000008E-2,9.670050621E0,1.935000062E0
1.203463951E1,-3.900000080E-2,9.624000549E0,1.948950052E0
1.203589951E1,-3.195000067E-2,9.628950119E0,1.902000070E0
1.203715951E1,-3.600000218E-2,9.636000633E0,1.984950066E0
1.203841951E1,-5.595000088E-2,9.652950287E0,1.972950101E0
1.203967959E1,-7.200000435E-2,9.643050194E0,2.023950100E0
1.204093959E1,-8.700000495E-2,9.627000809E0,1.995000124E0
1.204219959E1,-7.995000482E-2,9.652950287E0,2.002050161E0
1.204345959E1,-8.205000311E-2,9.628950119E0,1.999950051E0
1.204471959E1,-1.350000054E-1,9.646050453E0,1.999950051E0
1.204597959E1,-1.180500090E-1,9.655050278E0,2.023950100E0
1.204723982E1,-1.630500108E-1,9.604950905E0,2.011950016E0
1.204849982E1,-2.110500038E-1,9.679050446E0,2.016000032E0
1.204975982E1,-2.419500053E-1,9.721950531E0,1.954050064E0
1.205101982E1,-2.209500074E-1,9.658050537E0,1.951950073E0
1.205227982E1,-2.400000095E-1,9.612000465E0,1.963950038E0
1.205353983E1,-2.590500116E-1,9.655050278E0,1.923000097E0
