"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.192122745E1,-2.754375076E1,-9.538125610E1,-5.838750076E1
8.194123828E1,-2.748750114E1,-9.425625610E1,-5.769375229E1
8.196123531E1,-2.741250038E1,-9.333750153E1,-5.930625153E1
8.198122915E1,-2.752500153E1,-9.528750610E1,-5.814375305E1
8.200123117E1,-2.746875191E1,-9.568125153E1,-5.791875076E1
8.202122732E1,-2.756250191E1,-9.579375458E1,-5.827500153E1
8.204123149E1,-2.748750114E1,-9.446250153E1,-5.780625153E1
8.206123212E1,-2.733750153E1,-9.526875305E1,-5.758125305E1
8.208122776E1,-2.739375114E1,-9.639375305E1,-5.803125381E1
8.210123322E1,-2.739375114E1,-9.639375305E1,-5.838750076E1
8.212123323E1,-2.735625076E1,-9.556875610E1,-5.769375229E1
8.214122910E1,-2.752500153E1,-9.508125305E1,-5.861250305E1
8.216123308E1,-2.748750114E1,-9.436875153E1,-5.883750153E1
8.218123051E1,-2.771250153E1,-9.519375610E1,-5.917500305E1
8.220123865E1,-2.735625076E1,-9.556875610E1,-5.803125381E1
8.222124493E1,-2.746875191E1,-9.600000000E1,-5.941875076E1
8.224124062E1,-2.771250153E1,-9.487500000E1,-5.827500153E1
8.226123249E1,-2.741250038E1,-9.506250000E1,-5.827500153E1
8.228123325E1,-2.731875038E1,-9.485625458E1,-5.883750153E1
8.230123007E1,-2.754375076E1,-9.538125610E1,-5.827500153E1
8.232123746E1,-2.724375153E1,-9.547500610E1,-5.814375305E1
8.234123464E1,-2.769375038E1,-9.446250153E1,-5.677500153E1
8.236122842E1,-2.765625191E1,-9.427500153E1,-5.919375229E1
8.238123252E1,-2.746875191E1,-9.588750458E1,-5.780625153E1
8.240123268E1,-2.741250038E1,-9.485625458E1,-5.814375305E1
8.242122795E1,-2.780625153E1,-9.498750305E1,-5.850000381E1
8.244123170E1,-2.739375114E1,-9.444375610E1,-5.814375305E1
8.246123031E1,-2.735625076E1,-9.373125458E1,-5.803125381E1
8.248122516E1,-2.743125153E1,-9.517500305E1,-5.838750076E1
8.250123112E1,-2.752500153E1,-9.375000000E1,-5.941875076E1
8.252122746E1,-2.771250153E1,-9.324375153E1,-5.746875381E1
8.254123294E1,-2.709375191E1,-9.453750610E1,-5.827500153E1
8.256123248E1,-2.735625076E1,-9.384375000E1,-5.872500229E1
8.258122963E1,-2.752500153E1,-9.333750153E1,-5.780625153E1
8.260123432E1,-2.735625076E1,-9.395625305E1,-5.896875381E1
8.262123428E1,-2.741250038E1,-9.496875000E1,-5.780625153E1
8.264122804E1,-2.735625076E1,-9.363750458E1,-5.677500153E1
8.266123396E1,-2.754375076E1,-9.363750458E1,-5.780625153E1
8.268123297E1,-2.743125153E1,-9.517500305E1,-5.814375305E1
8.270122744E1,-2.743125153E1,-9.373125458E1,-5.861250305E1
8.272122928E1,-2.754375076E1,-9.354375458E1,-5.814375305E1
8.274122836E1,-2.731875038E1,-9.476250458E1,-5.861250305E1
8.276122414E1,-2.733750153E1,-9.515625000E1,-5.791875076E1
8.278122794E1,-2.758125114E1,-9.436875153E1,-5.814375305E1
8.280122617E1,-2.731875038E1,-9.496875000E1,-5.803125381E1
8.282123174E1,-2.735625076E1,-9.556875610E1,-5.803125381E1
8.284123153E1,-2.743125153E1,-9.506250000E1,-5.814375305E1
8.286122721E1,-2.743125153E1,-9.547500610E1,-5.850000381E1
8.288123196E1,-2.771250153E1,-9.498750305E1,-5.850000381E1
8.290123261E1,-2.780625153E1,-9.508125305E1,-5.827500153E1
8.292122872E1,-2.731875038E1,-9.474375153E1,-5.746875381E1
8.294123261E1,-2.733750153E1,-9.517500305E1,-5.872500229E1
8.296123000E1,-2.791875076E1,-9.530625153E1,-5.872500229E1
8.298124050E1,-2.720625114E1,-9.465000153E1,-5.896875381E1
8.300123217E1,-2.733750153E1,-9.536250305E1,-5.883750153E1
8.302122820E1,-2.745000076E1,-9.547500610E1,-5.803125381E1
8.304124092E1,-2.761875153E1,-9.498750305E1,-5.896875381E1
8.306124009E1,-2.731875038E1,-9.496875000E1,-5.930625153E1
8.308123498E1,-2.746875191E1,-9.568125153E1,-5.838750076E1
8.310123817E1,-2.761875153E1,-9.517500305E1,-5.838750076E1
8.312123485E1,-2.724375153E1,-9.536250305E1,-5.746875381E1
8.314122825E1,-2.760000038E1,-9.487500000E1,-5.861250305E1
8.316123038E1,-2.761875153E1,-9.487500000E1,-5.850000381E1
8.318122835E1,-2.756250191E1,-9.436875153E1,-5.883750153E1
8.320122467E1,-2.720625114E1,-9.444375610E1,-5.803125381E1
8.322122873E1,-2.739375114E1,-9.444375610E1,-5.780625153E1
8.324122824E1,-2.728125191E1,-9.423750305E1,-5.827500153E1
8.326122349E1,-2.761875153E1,-9.517500305E1,-5.850000381E1
8.328122649E1,-2.741250038E1,-9.496875000E1,-5.827500153E1
8.330122451E1,-2.720625114E1,-9.485625458E1,-5.930625153E1
8.332123669E1,-2.771250153E1,-9.528750610E1,-5.872500229E1
8.334123657E1,-2.737500191E1,-9.436875153E1,-5.919375229E1
8.336123291E1,-2.773125076E1,-9.549375153E1,-5.814375305E1
8.338123692E1,-2.752500153E1,-9.496875000E1,-5.758125305E1
8.340123599E1,-2.743125153E1,-9.538125610E1,-5.827500153E1
8.342123065E1,-2.761875153E1,-9.508125305E1,-5.883750153E1
8.344123180E1,-2.767500114E1,-9.457500458E1,-5.883750153E1
8.346122880E1,-2.765625191E1,-9.579375458E1,-5.791875076E1
8.348123527E1,-2.739375114E1,-9.487500000E1,-5.919375229E1
8.350123639E1,-2.760000038E1,-9.466875458E1,-5.803125381E1
8.352123316E1,-2.752500153E1,-9.496875000E1,-5.803125381E1
8.354123806E1,-2.746875191E1,-9.558750153E1,-5.791875076E1
8.356123782E1,-2.765625191E1,-9.558750153E1,-5.814375305E1
8.358123549E1,-2.739375114E1,-9.476250458E1,-5.883750153E1
8.360122556E1,-2.737500191E1,-9.414375305E1,-5.861250305E1
8.362122472E1,-2.735625076E1,-9.547500610E1,-5.850000381E1
8.364122241E1,-2.746875191E1,-9.568125153E1,-5.814375305E1
8.366122645E1,-2.722500038E1,-9.496875000E1,-5.850000381E1
8.368122717E1,-2.752500153E1,-9.322500610E1,-5.827500153E1
8.370122409E1,-2.739375114E1,-9.455625153E1,-5.791875076E1
8.372122904E1,-2.737500191E1,-9.435000610E1,-5.838750076E1
8.374122717E1,-2.733750153E1,-9.373125458E1,-5.919375229E1
8.376123300E1,-2.754375076E1,-9.547500610E1,-5.850000381E1
8.378123403E1,-2.745000076E1,-9.363750458E1,-5.758125305E1
8.380123026E1,-2.731875038E1,-9.506250000E1,-5.850000381E1
8.382123419E1,-2.767500114E1,-9.620625305E1,-5.814375305E1
8.384123449E1,-2.756250191E1,-9.436875153E1,-5.941875076E1
8.386123109E1,-2.763750076E1,-9.506250000E1,-5.746875381E1
8.388123539E1,-2.741250038E1,-9.517500305E1,-5.896875381E1
8.390123339E1,-2.735625076E1,-9.558750153E1,-5.883750153E1
8.392123271E1,-2.763750076E1,-9.549375153E1,-5.850000381E1
8.394122250E1,-2.743125153E1,-9.517500305E1,-5.838750076E1
8.396122185E1,-2.761875153E1,-9.508125305E1,-5.838750076E1
8.398123012E1,-2.750625038E1,-9.496875000E1,-5.850000381E1
8.400123294E1,-2.750625038E1,-9.476250458E1,-5.906250381E1
8.402123092E1,-2.743125153E1,-9.536250305E1,-5.803125381E1
8.404123636E1,-2.731875038E1,-9.474375153E1,-5.746875381E1
8.406123508E1,-2.748750114E1,-9.476250458E1,-5.930625153E1
8.408122980E1,-2.765625191E1,-9.547500610E1,-5.758125305E1
8.410123278E1,-2.748750114E1,-9.598125458E1,-5.769375229E1
8.412123123E1,-2.767500114E1,-9.590625000E1,-5.803125381E1
8.414122734E1,-2.763750076E1,-9.528750610E1,-5.850000381E1
8.416123164E1,-2.776875114E1,-9.590625000E1,-5.895000076E1
8.418123111E1,-2.743125153E1,-9.528750610E1,-5.930625153E1
8.420122674E1,-2.758125114E1,-9.630000305E1,-5.814375305E1
8.422122878E1,-2.746875191E1,-9.579375458E1,-5.838750076E1
8.424122675E1,-2.735625076E1,-9.547500610E1,-5.827500153E1
8.426123304E1,-2.786250114E1,-9.448125458E1,-5.872500229E1
8.428123331E1,-2.735625076E1,-9.547500610E1,-5.803125381E1
8.430123098E1,-2.748750114E1,-9.455625153E1,-5.850000381E1
8.432123629E1,-2.797500038E1,-9.468750000E1,-5.861250305E1
8.434123615E1,-2.735625076E1,-9.556875610E1,-5.780625153E1
8.436123167E1,-2.739375114E1,-9.455625153E1,-5.769375229E1
8.438123468E1,-2.752500153E1,-9.496875000E1,-5.722500229E1
8.440123183E1,-2.733750153E1,-9.517500305E1,-5.872500229E1
8.442122604E1,-2.716875076E1,-9.566250610E1,-5.780625153E1
8.444123091E1,-2.745000076E1,-9.558750153E1,-5.803125381E1
8.446122977E1,-2.735625076E1,-9.547500610E1,-5.746875381E1
8.448122516E1,-2.750625038E1,-9.496875000E1,-5.850000381E1
8.450122924E1,-2.763750076E1,-9.528750610E1,-5.827500153E1
8.452122835E1,-2.780625153E1,-9.487500000E1,-5.838750076E1
8.454122270E1,-2.731875038E1,-9.496875000E1,-5.838750076E1
8.456122479E1,-2.724375153E1,-9.547500610E1,-5.838750076E1
8.458122456E1,-2.782500076E1,-9.376875305E1,-5.872500229E1
8.460123110E1,-2.746875191E1,-9.395625305E1,-5.850000381E1
8.462123269E1,-2.733750153E1,-9.322500610E1,-5.746875381E1
8.464122940E1,-2.737500191E1,-9.425625610E1,-5.883750153E1
8.466123365E1,-2.791875076E1,-9.530625153E1,-5.803125381E1
8.468123300E1,-2.743125153E1,-9.354375458E1,-5.827500153E1
8.470122661E1,-2.731875038E1,-9.476250458E1,-5.850000381E1
8.472122873E1,-2.752500153E1,-9.517500305E1,-5.814375305E1
8.474122926E1,-2.728125191E1,-9.577500153E1,-5.666250229E1
8.476122293E1,-2.750625038E1,-9.466875458E1,-5.758125305E1
8.478122667E1,-2.746875191E1,-9.588750458E1,-5.827500153E1
8.480122593E1,-2.733750153E1,-9.536250305E1,-5.883750153E1
8.482123290E1,-2.752500153E1,-9.528750610E1,-5.906250381E1
8.484123345E1,-2.752500153E1,-9.528750610E1,-5.919375229E1
8.486123394E1,-2.758125114E1,-9.620625305E1,-5.917500305E1
8.488122883E1,-2.758125114E1,-9.446250153E1,-5.896875381E1
8.490122945E1,-2.735625076E1,-9.568125153E1,-5.896875381E1
8.492122971E1,-2.731875038E1,-9.496875000E1,-5.791875076E1
8.494122215E1,-2.743125153E1,-9.526875305E1,-5.769375229E1
8.496122327E1,-2.773125076E1,-9.517500305E1,-5.769375229E1
8.498122052E1,-2.743125153E1,-9.506250000E1,-5.735625076E1
8.500122727E1,-2.750625038E1,-9.476250458E1,-5.791875076E1
8.502123081E1,-2.745000076E1,-9.558750153E1,-5.827500153E1
8.504122430E1,-2.760000038E1,-9.487500000E1,-5.883750153E1
8.506123391E1,-2.746875191E1,-9.579375458E1,-5.850000381E1
8.508124216E1,-2.754375076E1,-9.517500305E1,-5.653125381E1
8.510124467E1,-2.750625038E1,-9.476250458E1,-5.827500153E1
8.512124213E1,-2.741250038E1,-9.485625458E1,-5.827500153E1
8.514123551E1,-2.722500038E1,-9.515625000E1,-5.883750153E1
8.516123564E1,-2.754375076E1,-9.568125153E1,-5.883750153E1
8.518123598E1,-2.763750076E1,-9.395625305E1,-5.941875076E1
8.520123274E1,-2.724375153E1,-9.558750153E1,-5.906250381E1
8.522122205E1,-2.763750076E1,-9.538125610E1,-5.814375305E1
8.524122226E1,-2.728125191E1,-9.423750305E1,-5.780625153E1
8.526121866E1,-2.758125114E1,-9.436875153E1,-5.827500153E1
8.528122346E1,-2.722500038E1,-9.506250000E1,-5.827500153E1
8.530122375E1,-2.761875153E1,-9.498750305E1,-5.896875381E1
8.532122998E1,-2.722500038E1,-9.496875000E1,-5.883750153E1
8.534123018E1,-2.765625191E1,-9.395625305E1,-5.906250381E1
8.536122820E1,-2.724375153E1,-9.515625000E1,-5.769375229E1
8.538123226E1,-2.790000153E1,-9.489375305E1,-5.848125076E1
8.540123301E1,-2.745000076E1,-9.568125153E1,-5.861250305E1
8.542122890E1,-2.760000038E1,-9.466875458E1,-5.838750076E1
8.544123280E1,-2.765625191E1,-9.558750153E1,-5.850000381E1
8.546123135E1,-2.767500114E1,-9.446250153E1,-5.803125381E1
8.548122749E1,-2.767500114E1,-9.446250153E1,-5.803125381E1
8.550122878E1,-2.748750114E1,-9.435000610E1,-5.791875076E1
8.552122742E1,-2.746875191E1,-9.253125000E1,-6.033750153E1
8.554123607E1,-2.739375114E1,-9.476250458E1,-5.850000381E1
8.556123663E1,-2.750625038E1,-9.476250458E1,-5.872500229E1
8.558123279E1,-2.746875191E1,-9.405000305E1,-5.791875076E1
8.560123704E1,-2.767500114E1,-9.416250610E1,-5.814375305E1
8.562123611E1,-2.752500153E1,-9.487500000E1,-5.769375229E1
8.564123409E1,-2.754375076E1,-9.363750458E1,-5.780625153E1
8.566122341E1,-2.746875191E1,-9.393750000E1,-5.780625153E1
8.568122518E1,-2.765625191E1,-9.568125153E1,-5.827500153E1
8.570122047E1,-2.782500076E1,-9.354375458E1,-5.780625153E1
8.572122578E1,-2.756250191E1,-9.395625305E1,-5.838750076E1
8.574122650E1,-2.735625076E1,-9.384375000E1,-5.872500229E1
8.576122279E1,-2.722500038E1,-9.495000458E1,-5.735625076E1
8.578122933E1,-2.754375076E1,-9.538125610E1,-5.814375305E1
8.580122644E1,-2.743125153E1,-9.517500305E1,-5.861250305E1
8.582123114E1,-2.746875191E1,-9.568125153E1,-5.827500153E1
8.584123253E1,-2.741250038E1,-9.476250458E1,-5.827500153E1
8.586122824E1,-2.746875191E1,-9.436875153E1,-5.930625153E1
8.588123368E1,-2.784375191E1,-9.406875610E1,-5.906250381E1
8.590123360E1,-2.737500191E1,-9.425625610E1,-5.791875076E1
8.592122924E1,-2.765625191E1,-9.558750153E1,-5.791875076E1
8.594123109E1,-2.771250153E1,-9.508125305E1,-5.791875076E1
8.596123383E1,-2.761875153E1,-9.498750305E1,-5.838750076E1
8.598122692E1,-2.731875038E1,-9.496875000E1,-5.791875076E1
8.600123171E1,-2.745000076E1,-9.395625305E1,-5.975625229E1
8.602123437E1,-2.752500153E1,-9.517500305E1,-5.780625153E1
8.604122766E1,-2.760000038E1,-9.476250458E1,-5.850000381E1
8.606123002E1,-2.761875153E1,-9.496875000E1,-5.780625153E1
8.608122781E1,-2.748750114E1,-9.455625153E1,-5.838750076E1
8.610123174E1,-2.746875191E1,-9.579375458E1,-5.861250305E1
8.612123718E1,-2.761875153E1,-9.508125305E1,-5.791875076E1
8.614123050E1,-2.769375038E1,-9.487500000E1,-5.838750076E1
8.616123364E1,-2.748750114E1,-9.446250153E1,-5.872500229E1
8.618123156E1,-2.743125153E1,-9.526875305E1,-5.827500153E1
8.620122683E1,-2.726250076E1,-9.556875610E1,-5.769375229E1
8.622123078E1,-2.750625038E1,-9.496875000E1,-5.861250305E1
8.624122932E1,-2.754375076E1,-9.547500610E1,-5.850000381E1
8.626122286E1,-2.746875191E1,-9.579375458E1,-5.838750076E1
8.628122727E1,-2.760000038E1,-9.487500000E1,-5.919375229E1
8.630123179E1,-2.726250076E1,-9.577500153E1,-5.838750076E1
8.632123620E1,-2.754375076E1,-9.528750610E1,-5.803125381E1
8.634123620E1,-2.741250038E1,-9.506250000E1,-5.850000381E1
8.636123193E1,-2.743125153E1,-9.517500305E1,-5.791875076E1
8.638123594E1,-2.733750153E1,-9.536250305E1,-5.850000381E1
8.640123472E1,-2.791875076E1,-9.508125305E1,-5.848125076E1
8.642122874E1,-2.746875191E1,-9.568125153E1,-5.827500153E1
8.644123056E1,-2.752500153E1,-9.517500305E1,-5.827500153E1
8.646122983E1,-2.745000076E1,-9.558750153E1,-5.850000381E1
8.648122503E1,-2.743125153E1,-9.363750458E1,-5.803125381E1
8.650122850E1,-2.746875191E1,-9.405000305E1,-5.791875076E1
8.652122762E1,-2.728125191E1,-9.435000610E1,-5.861250305E1
8.654122292E1,-2.733750153E1,-9.363750458E1,-5.838750076E1
8.656122633E1,-2.741250038E1,-9.343125153E1,-5.919375229E1
8.658122560E1,-2.752500153E1,-9.517500305E1,-5.838750076E1
8.660123091E1,-2.756250191E1,-9.414375305E1,-5.780625153E1
8.662123161E1,-2.767500114E1,-9.446250153E1,-5.814375305E1
8.664122679E1,-2.745000076E1,-9.558750153E1,-5.814375305E1
8.666123175E1,-2.756250191E1,-9.395625305E1,-5.769375229E1
8.668123139E1,-2.741250038E1,-9.322500610E1,-5.896875381E1
8.670122709E1,-2.741250038E1,-9.476250458E1,-5.735625076E1
8.672123075E1,-2.767500114E1,-9.425625610E1,-5.769375229E1
8.674123106E1,-2.748750114E1,-9.435000610E1,-5.791875076E1
8.676122711E1,-2.735625076E1,-9.405000305E1,-5.861250305E1
8.678122825E1,-2.756250191E1,-9.425625610E1,-5.814375305E1
8.680122546E1,-2.745000076E1,-9.384375000E1,-5.872500229E1
8.682123197E1,-2.780625153E1,-9.324375153E1,-5.769375229E1
8.684123284E1,-2.765625191E1,-9.568125153E1,-5.780625153E1
8.686122986E1,-2.748750114E1,-9.436875153E1,-5.803125381E1
8.688123358E1,-2.760000038E1,-9.466875458E1,-5.814375305E1
8.690123144E1,-2.758125114E1,-9.446250153E1,-5.883750153E1
8.692122606E1,-2.745000076E1,-9.547500610E1,-5.803125381E1
8.694122854E1,-2.776875114E1,-9.406875610E1,-5.746875381E1
8.696122724E1,-2.763750076E1,-9.549375153E1,-5.838750076E1
8.698123503E1,-2.733750153E1,-9.526875305E1,-5.883750153E1
8.700123692E1,-2.761875153E1,-9.496875000E1,-5.803125381E1
8.702123386E1,-2.752500153E1,-9.528750610E1,-5.861250305E1
8.704123732E1,-2.780625153E1,-9.356250000E1,-5.964375305E1
8.706123529E1,-2.788125038E1,-9.468750000E1,-5.780625153E1
8.708122985E1,-2.748750114E1,-9.271875000E1,-5.816250229E1
8.710123635E1,-2.741250038E1,-9.485625458E1,-5.791875076E1
8.712124192E1,-2.735625076E1,-9.384375000E1,-5.769375229E1
8.714124724E1,-2.743125153E1,-9.333750153E1,-5.711250305E1
8.716124655E1,-2.761875153E1,-9.508125305E1,-5.803125381E1
8.718124159E1,-2.728125191E1,-9.444375610E1,-5.827500153E1
8.720123186E1,-2.735625076E1,-9.558750153E1,-5.814375305E1
8.722123200E1,-2.735625076E1,-9.568125153E1,-5.814375305E1
8.724122898E1,-2.743125153E1,-9.496875000E1,-5.746875381E1
8.726123291E1,-2.756250191E1,-9.395625305E1,-5.791875076E1
8.728123355E1,-2.743125153E1,-9.526875305E1,-5.803125381E1
8.730123008E1,-2.756250191E1,-9.568125153E1,-5.827500153E1
8.732123521E1,-2.733750153E1,-9.526875305E1,-5.861250305E1
8.734123495E1,-2.763750076E1,-9.549375153E1,-5.827500153E1
8.736122894E1,-2.767500114E1,-9.446250153E1,-5.827500153E1
8.738123575E1,-2.722500038E1,-9.485625458E1,-5.827500153E1
8.740123999E1,-2.754375076E1,-9.558750153E1,-5.803125381E1
8.742124306E1,-2.735625076E1,-9.558750153E1,-5.872500229E1
8.744124351E1,-2.752500153E1,-9.506250000E1,-5.791875076E1
8.746123882E1,-2.793750191E1,-9.540000153E1,-5.825625229E1
8.748123119E1,-2.743125153E1,-9.517500305E1,-5.803125381E1
8.750123246E1,-2.754375076E1,-9.528750610E1,-5.803125381E1
8.752122808E1,-2.750625038E1,-9.508125305E1,-5.930625153E1
8.754123190E1,-2.793750191E1,-9.549375153E1,-5.838750076E1
8.756123290E1,-2.758125114E1,-9.446250153E1,-5.850000381E1
8.758123036E1,-2.748750114E1,-9.435000610E1,-5.780625153E1
8.760122342E1,-2.728125191E1,-9.455625153E1,-5.872500229E1
8.762122567E1,-2.741250038E1,-9.485625458E1,-5.850000381E1
8.764122392E1,-2.743125153E1,-9.343125153E1,-5.677500153E1
8.766122954E1,-2.758125114E1,-9.436875153E1,-5.814375305E1
8.768122992E1,-2.756250191E1,-9.416250610E1,-5.883750153E1
8.770122452E1,-2.735625076E1,-9.405000305E1,-5.906250381E1
8.772122736E1,-2.746875191E1,-9.405000305E1,-5.827500153E1
8.774122638E1,-2.746875191E1,-9.384375000E1,-5.769375229E1
8.776123401E1,-2.748750114E1,-9.435000610E1,-5.791875076E1
8.778123584E1,-2.771250153E1,-9.508125305E1,-5.791875076E1
8.780123282E1,-2.752500153E1,-9.528750610E1,-5.838750076E1
8.782123724E1,-2.750625038E1,-9.496875000E1,-5.872500229E1
8.784123559E1,-2.760000038E1,-9.476250458E1,-5.838750076E1
8.786123279E1,-2.750625038E1,-9.496875000E1,-5.883750153E1
8.788122579E1,-2.752500153E1,-9.517500305E1,-5.780625153E1
8.790122504E1,-2.748750114E1,-9.457500458E1,-5.906250381E1
8.792122258E1,-2.754375076E1,-9.547500610E1,-5.838750076E1
8.794122792E1,-2.754375076E1,-9.538125610E1,-5.838750076E1
8.796122857E1,-2.748750114E1,-9.618750763E1,-5.803125381E1
8.798122331E1,-2.737500191E1,-9.425625610E1,-5.896875381E1
8.800123151E1,-2.769375038E1,-9.487500000E1,-5.872500229E1
8.802122909E1,-2.765625191E1,-9.558750153E1,-5.850000381E1
8.804123360E1,-2.748750114E1,-9.446250153E1,-5.827500153E1
8.806123597E1,-2.754375076E1,-9.558750153E1,-5.827500153E1
8.808123219E1,-2.771250153E1,-9.508125305E1,-5.895000076E1
8.810123706E1,-2.793750191E1,-9.560625458E1,-5.814375305E1
8.812123647E1,-2.790000153E1,-9.468750000E1,-5.711250305E1
8.814123286E1,-2.776875114E1,-9.427500153E1,-5.906250381E1
8.816123940E1,-2.769375038E1,-9.641250610E1,-5.861250305E1
8.818123483E1,-2.771250153E1,-9.508125305E1,-5.883750153E1
8.820124544E1,-2.761875153E1,-9.498750305E1,-5.872500229E1
8.822123326E1,-2.763750076E1,-9.549375153E1,-5.827500153E1
8.824123073E1,-2.773125076E1,-9.560625458E1,-5.838750076E1
8.826122468E1,-2.771250153E1,-9.519375610E1,-5.838750076E1
8.828122748E1,-2.784375191E1,-9.570000458E1,-5.838750076E1
8.830122501E1,-2.773125076E1,-9.528750610E1,-5.850000381E1
8.832123080E1,-2.784375191E1,-9.560625458E1,-5.746875381E1
8.834123203E1,-2.771250153E1,-9.519375610E1,-5.850000381E1
8.836122708E1,-2.773125076E1,-9.528750610E1,-5.850000381E1
8.838123247E1,-2.778750038E1,-9.468750000E1,-5.883750153E1
8.840123231E1,-2.776875114E1,-9.427500153E1,-5.791875076E1
8.842122807E1,-2.758125114E1,-9.446250153E1,-5.827500153E1
8.844123185E1,-2.761875153E1,-9.498750305E1,-5.838750076E1
8.846122953E1,-2.769375038E1,-9.335625458E1,-6.011250305E1
8.848123925E1,-2.750625038E1,-9.496875000E1,-5.838750076E1
8.850123971E1,-2.790000153E1,-9.489375305E1,-5.814375305E1
8.852123412E1,-2.776875114E1,-9.579375458E1,-5.791875076E1
8.854123875E1,-2.771250153E1,-9.498750305E1,-5.861250305E1
8.856123792E1,-2.788125038E1,-9.468750000E1,-5.883750153E1
8.858123350E1,-2.758125114E1,-9.609375763E1,-5.814375305E1
8.860123666E1,-2.760000038E1,-9.487500000E1,-5.872500229E1
8.862123412E1,-2.776875114E1,-9.384375000E1,-5.700000381E1
8.864122744E1,-2.771250153E1,-9.498750305E1,-5.814375305E1
8.866123122E1,-2.760000038E1,-9.455625153E1,-5.769375229E1
8.868123302E1,-2.754375076E1,-9.375000000E1,-5.861250305E1
8.870122749E1,-2.788125038E1,-9.468750000E1,-5.883750153E1
8.872123089E1,-2.771250153E1,-9.324375153E1,-5.872500229E1
8.874122960E1,-2.756250191E1,-9.405000305E1,-5.722500229E1
8.876122398E1,-2.739375114E1,-9.476250458E1,-5.861250305E1
8.878122617E1,-2.782500076E1,-9.508125305E1,-5.814375305E1
8.880122351E1,-2.748750114E1,-9.435000610E1,-5.791875076E1
8.882122900E1,-2.758125114E1,-9.457500458E1,-5.850000381E1
8.884122939E1,-2.775000191E1,-9.386250305E1,-5.827500153E1
8.886122721E1,-2.782500076E1,-9.376875305E1,-5.953125381E1
8.888123256E1,-2.771250153E1,-9.508125305E1,-5.803125381E1
8.890123299E1,-2.765625191E1,-9.395625305E1,-5.838750076E1
8.892122713E1,-2.763750076E1,-9.354375458E1,-5.838750076E1
8.894123013E1,-2.791875076E1,-9.487500000E1,-5.746875381E1
8.896122780E1,-2.846250153E1,-9.277500153E1,-5.895000076E1
8.898123664E1,-2.782500076E1,-9.528750610E1,-5.861250305E1
8.900123630E1,-2.812500191E1,-9.378750610E1,-5.850000381E1
8.902123375E1,-2.782500076E1,-9.356250000E1,-5.896875381E1
8.904122713E1,-2.814375114E1,-9.397500610E1,-5.895000076E1
8.906122948E1,-2.791875076E1,-9.508125305E1,-5.780625153E1
8.908122671E1,-2.761875153E1,-9.496875000E1,-5.780625153E1
8.910123652E1,-2.784375191E1,-9.549375153E1,-5.780625153E1
8.912123930E1,-2.769375038E1,-9.487500000E1,-5.861250305E1
8.914123555E1,-2.754375076E1,-9.528750610E1,-5.791875076E1
8.916122648E1,-2.780625153E1,-9.498750305E1,-5.872500229E1
8.918122720E1,-2.795625114E1,-9.571875000E1,-5.791875076E1
8.920122375E1,-2.756250191E1,-9.568125153E1,-5.814375305E1
